rmse,lr_bu,lr_bi,lr_pu,lr_qi,reg_bu,reg_bi,reg_pu,reg_qi
1.0088176884264224,0.001,0.005,0.001,0.001,0.05,0.005,0.05,0.02
1.0088229541412619,0.01,0.005,0.005,0.005,0.005,0.05,0.02,0.05
1.0088319904784613,0.01,0.005,0.005,0.005,0.02,0.02,0.05,0.02
1.0088353339333938,0.01,0.005,0.001,0.001,0.02,0.02,0.005,0.02
1.00883726122131,0.01,0.01,0.001,0.005,0.005,0.02,0.005,0.02
1.0088461480929736,0.001,0.005,0.001,0.001,0.005,0.005,0.005,0.05
1.0088501089852653,0.005,0.01,0.005,0.001,0.02,0.005,0.005,0.005
1.0088572616070361,0.01,0.005,0.005,0.001,0.05,0.05,0.02,0.005
1.00885749166342,0.01,0.005,0.005,0.01,0.05,0.005,0.05,0.02
1.0088575839897855,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.02
1.008858850263573,0.01,0.005,0.005,0.01,0.02,0.005,0.02,0.05
1.0088622807269458,0.01,0.005,0.005,0.001,0.02,0.02,0.02,0.005
1.0088701361507235,0.01,0.005,0.005,0.01,0.05,0.02,0.05,0.05
1.00887214238515,0.01,0.01,0.001,0.001,0.005,0.05,0.05,0.05
1.0088730685192793,0.005,0.005,0.001,0.01,0.05,0.02,0.05,0.02
1.0088762076808933,0.01,0.005,0.005,0.005,0.02,0.05,0.05,0.02
1.0088767112426351,0.01,0.005,0.001,0.005,0.05,0.005,0.05,0.005
1.008884355285921,0.005,0.005,0.001,0.01,0.05,0.05,0.05,0.02
1.0088857803597207,0.01,0.01,0.001,0.001,0.05,0.05,0.005,0.005
1.0088879112678972,0.001,0.005,0.001,0.005,0.005,0.05,0.05,0.05
1.0088883191674891,0.005,0.01,0.01,0.005,0.02,0.02,0.05,0.005
1.0088883764884364,0.001,0.005,0.001,0.001,0.02,0.05,0.005,0.02
1.0088894534686257,0.001,0.005,0.001,0.001,0.02,0.005,0.02,0.005
1.0088899500254536,0.001,0.005,0.001,0.001,0.02,0.05,0.02,0.05
1.0088916466861535,0.01,0.005,0.001,0.005,0.005,0.005,0.02,0.02
1.008891747474614,0.01,0.01,0.01,0.01,0.05,0.005,0.02,0.02
1.0088930736526007,0.01,0.01,0.001,0.001,0.05,0.02,0.02,0.02
1.0088958923860885,0.01,0.005,0.001,0.01,0.005,0.005,0.005,0.02
1.0088965200321662,0.005,0.01,0.01,0.001,0.02,0.005,0.02,0.005
1.0088985107193138,0.01,0.005,0.005,0.01,0.02,0.05,0.02,0.05
1.0089006712484245,0.005,0.01,0.01,0.005,0.05,0.05,0.005,0.05
1.008904206464797,0.01,0.01,0.001,0.001,0.005,0.005,0.02,0.05
1.008905632765666,0.01,0.01,0.005,0.01,0.02,0.005,0.05,0.005
1.0089057385028821,0.001,0.005,0.005,0.001,0.02,0.05,0.05,0.05
1.0089119264407242,0.01,0.01,0.005,0.005,0.005,0.05,0.005,0.005
1.008921344757741,0.005,0.005,0.001,0.01,0.02,0.005,0.005,0.02
1.0089240119102891,0.005,0.005,0.01,0.005,0.005,0.005,0.05,0.05
1.008924566585776,0.005,0.005,0.01,0.005,0.02,0.05,0.05,0.05
1.0089291713012796,0.01,0.005,0.001,0.005,0.05,0.05,0.005,0.005
1.0089354430353439,0.01,0.005,0.001,0.005,0.005,0.05,0.005,0.02
1.0089379289615814,0.01,0.01,0.005,0.001,0.02,0.02,0.005,0.005
1.0089392133327424,0.005,0.01,0.001,0.01,0.005,0.02,0.05,0.02
1.0089408303453506,0.005,0.01,0.01,0.005,0.02,0.005,0.05,0.005
1.0089455382085402,0.005,0.005,0.01,0.005,0.005,0.05,0.05,0.05
1.0089478211861609,0.01,0.01,0.01,0.01,0.005,0.005,0.005,0.05
1.008949218658171,0.01,0.01,0.005,0.001,0.02,0.05,0.02,0.005
1.008957958252708,0.01,0.005,0.001,0.005,0.02,0.005,0.02,0.005
1.008960171610104,0.01,0.005,0.001,0.01,0.005,0.02,0.005,0.05
1.008969566041255,0.01,0.01,0.001,0.005,0.02,0.005,0.02,0.005
1.0089760582605587,0.005,0.01,0.001,0.005,0.05,0.05,0.005,0.005
1.0089792944406064,0.01,0.005,0.01,0.005,0.02,0.05,0.05,0.02
1.0089893209425636,0.005,0.005,0.005,0.005,0.05,0.02,0.02,0.02
1.0090002365618147,0.001,0.005,0.001,0.001,0.02,0.005,0.02,0.05
1.0090003850498421,0.001,0.005,0.001,0.001,0.02,0.005,0.005,0.02
1.0090033737146813,0.01,0.01,0.001,0.005,0.02,0.02,0.02,0.005
1.0090116523378347,0.01,0.01,0.005,0.01,0.005,0.005,0.05,0.005
1.0090143005882892,0.001,0.005,0.001,0.001,0.005,0.005,0.005,0.02
1.009023725708382,0.01,0.005,0.001,0.01,0.02,0.02,0.02,0.05
1.0090278815704452,0.01,0.005,0.001,0.01,0.02,0.02,0.02,0.02
1.0090322337293651,0.01,0.005,0.005,0.001,0.02,0.05,0.005,0.05
1.0090393866031315,0.005,0.005,0.01,0.001,0.05,0.02,0.02,0.05
1.009045564462824,0.01,0.005,0.001,0.005,0.005,0.02,0.05,0.02
1.009045577923638,0.01,0.005,0.005,0.001,0.005,0.05,0.005,0.05
1.0090463140633064,0.005,0.005,0.005,0.005,0.02,0.05,0.005,0.05
1.0090531872867916,0.001,0.005,0.001,0.001,0.05,0.05,0.02,0.02
1.0090540923160232,0.005,0.01,0.01,0.005,0.005,0.05,0.05,0.005
1.009056790003789,0.01,0.005,0.005,0.01,0.005,0.02,0.02,0.05
1.0090584334140194,0.005,0.01,0.001,0.005,0.05,0.005,0.02,0.005
1.00905915448864,0.005,0.01,0.005,0.005,0.02,0.005,0.005,0.02
1.0090605078213186,0.01,0.01,0.01,0.005,0.05,0.02,0.02,0.02
1.0090606213453264,0.01,0.005,0.01,0.001,0.02,0.05,0.05,0.005
1.0090744813841688,0.005,0.005,0.01,0.001,0.02,0.05,0.02,0.05
1.0090746421721055,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.05
1.009075438744999,0.01,0.01,0.01,0.001,0.05,0.02,0.005,0.02
1.0090780544498752,0.001,0.005,0.001,0.001,0.005,0.005,0.02,0.02
1.0090813249215558,0.01,0.01,0.005,0.001,0.005,0.02,0.005,0.02
1.00908394396114,0.01,0.005,0.01,0.005,0.05,0.02,0.02,0.05
1.009086568824211,0.01,0.01,0.001,0.001,0.05,0.02,0.05,0.05
1.0090898431595692,0.01,0.01,0.01,0.01,0.02,0.005,0.05,0.005
1.0090990394245798,0.01,0.01,0.01,0.005,0.02,0.05,0.005,0.05
1.009101943369336,0.01,0.01,0.01,0.001,0.05,0.005,0.005,0.05
1.0091038970113333,0.01,0.01,0.001,0.01,0.05,0.05,0.005,0.005
1.0091096191861415,0.005,0.005,0.005,0.005,0.005,0.02,0.02,0.02
1.0091102995196235,0.001,0.005,0.001,0.001,0.005,0.02,0.02,0.02
1.0091143962948488,0.005,0.005,0.01,0.005,0.02,0.02,0.05,0.05
1.009118581743319,0.005,0.005,0.005,0.005,0.005,0.005,0.02,0.02
1.0091205963530154,0.01,0.005,0.001,0.005,0.02,0.005,0.02,0.02
1.0091242489107894,0.001,0.005,0.001,0.001,0.05,0.005,0.005,0.005
1.009125838258615,0.01,0.01,0.001,0.001,0.05,0.02,0.05,0.005
1.0091283693168636,0.01,0.01,0.001,0.001,0.05,0.005,0.05,0.02
1.0091284224366581,0.01,0.005,0.001,0.001,0.005,0.05,0.005,0.005
1.0091346820275622,0.01,0.01,0.005,0.01,0.005,0.005,0.02,0.005
1.0091396089707934,0.005,0.01,0.001,0.001,0.02,0.005,0.005,0.02
1.0091425175361168,0.01,0.01,0.001,0.01,0.05,0.02,0.005,0.005
1.009145836132611,0.001,0.005,0.001,0.001,0.02,0.02,0.005,0.02
1.0091465558926245,0.01,0.01,0.005,0.005,0.05,0.05,0.02,0.005
1.0091501213584126,0.005,0.005,0.005,0.001,0.005,0.02,0.005,0.005
1.0091509683262503,0.001,0.005,0.001,0.001,0.005,0.05,0.005,0.005
1.0091511101476254,0.01,0.005,0.005,0.005,0.02,0.05,0.02,0.05
1.009151122340845,0.005,0.005,0.005,0.01,0.005,0.05,0.02,0.05
1.009154533959724,0.01,0.01,0.001,0.001,0.05,0.005,0.005,0.02
1.0091562447505715,0.005,0.01,0.001,0.01,0.05,0.05,0.005,0.005
1.0091563984430743,0.005,0.01,0.001,0.005,0.02,0.005,0.005,0.005
1.0091587084424927,0.005,0.01,0.001,0.001,0.005,0.005,0.005,0.005
1.0091663286388786,0.001,0.005,0.005,0.001,0.05,0.02,0.05,0.05
1.0091667169992027,0.01,0.005,0.005,0.001,0.02,0.005,0.005,0.005
1.0091684351070942,0.01,0.005,0.001,0.01,0.02,0.005,0.05,0.02
1.0091701094211192,0.01,0.01,0.001,0.005,0.005,0.02,0.005,0.005
1.0091703808942036,0.01,0.01,0.001,0.01,0.005,0.02,0.005,0.005
1.0091724698082611,0.01,0.01,0.001,0.001,0.005,0.02,0.02,0.05
1.0091780403240416,0.01,0.01,0.001,0.001,0.05,0.02,0.05,0.02
1.0091795299871475,0.005,0.005,0.001,0.005,0.005,0.02,0.02,0.005
1.009183742355187,0.01,0.01,0.001,0.001,0.02,0.005,0.02,0.05
1.009184726825985,0.01,0.005,0.001,0.01,0.05,0.005,0.05,0.02
1.009189697314982,0.005,0.005,0.005,0.001,0.005,0.05,0.005,0.02
1.0091913221079243,0.005,0.01,0.001,0.005,0.005,0.02,0.005,0.005
1.0091931602259243,0.001,0.005,0.001,0.001,0.005,0.005,0.02,0.005
1.0092001217555309,0.005,0.01,0.005,0.01,0.02,0.05,0.005,0.05
1.0092170503461324,0.005,0.005,0.005,0.005,0.02,0.005,0.02,0.02
1.0092173978555927,0.01,0.01,0.001,0.01,0.05,0.005,0.005,0.02
1.0092185208387183,0.01,0.01,0.001,0.01,0.02,0.005,0.05,0.005
1.0092185373598015,0.005,0.01,0.005,0.005,0.005,0.02,0.02,0.005
1.0092214254393967,0.01,0.01,0.005,0.001,0.02,0.05,0.005,0.005
1.0092235890315926,0.005,0.01,0.005,0.01,0.02,0.05,0.05,0.005
1.0092239428341891,0.01,0.01,0.01,0.005,0.005,0.005,0.005,0.05
1.009233089377958,0.01,0.005,0.005,0.005,0.05,0.02,0.05,0.005
1.0092333418917774,0.001,0.005,0.001,0.001,0.02,0.05,0.05,0.005
1.0092358174688514,0.005,0.01,0.001,0.01,0.05,0.005,0.005,0.02
1.0092449357687878,0.005,0.01,0.01,0.01,0.005,0.02,0.005,0.05
1.009249420518482,0.01,0.01,0.001,0.001,0.02,0.02,0.05,0.02
1.0092561507843245,0.005,0.01,0.01,0.01,0.005,0.02,0.02,0.02
1.0092610407714875,0.01,0.005,0.01,0.005,0.02,0.05,0.05,0.05
1.0092660805285008,0.005,0.01,0.01,0.001,0.05,0.05,0.005,0.05
1.009267566203015,0.005,0.01,0.005,0.005,0.02,0.02,0.02,0.005
1.0092703558735234,0.01,0.005,0.01,0.005,0.05,0.005,0.02,0.05
1.0092788998870539,0.01,0.01,0.005,0.005,0.02,0.005,0.02,0.005
1.0092853155764006,0.01,0.01,0.005,0.005,0.02,0.02,0.02,0.02
1.009285851980649,0.001,0.005,0.001,0.001,0.02,0.02,0.02,0.005
1.0092863634571616,0.005,0.005,0.001,0.01,0.02,0.05,0.005,0.05
1.0092886804336774,0.005,0.005,0.005,0.005,0.02,0.05,0.05,0.02
1.0092897195568116,0.01,0.01,0.005,0.01,0.05,0.02,0.005,0.02
1.0092926174110841,0.01,0.005,0.01,0.001,0.02,0.005,0.02,0.05
1.0092951851759964,0.001,0.005,0.001,0.001,0.005,0.02,0.05,0.05
1.0092972066988408,0.005,0.01,0.01,0.001,0.05,0.02,0.005,0.05
1.0092975400166635,0.01,0.01,0.001,0.005,0.05,0.02,0.005,0.005
1.0093071551775905,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.005
1.0093075071926385,0.01,0.01,0.001,0.005,0.005,0.02,0.05,0.005
1.009310807793179,0.01,0.005,0.01,0.01,0.02,0.005,0.05,0.05
1.0093125978610162,0.005,0.01,0.005,0.001,0.02,0.02,0.005,0.005
1.00931512600274,0.01,0.005,0.001,0.005,0.005,0.005,0.05,0.005
1.0093175421677356,0.005,0.005,0.01,0.001,0.005,0.05,0.02,0.05
1.0093242333426253,0.001,0.005,0.005,0.001,0.02,0.02,0.05,0.005
1.0093257870913426,0.01,0.005,0.005,0.005,0.02,0.005,0.02,0.02
1.0093260401178712,0.01,0.005,0.001,0.001,0.02,0.05,0.005,0.02
1.0093267333858942,0.005,0.01,0.001,0.001,0.02,0.005,0.02,0.05
1.009331772201742,0.001,0.005,0.001,0.001,0.05,0.05,0.02,0.05
1.0093465059565907,0.001,0.005,0.005,0.001,0.02,0.02,0.05,0.02
1.009351856258661,0.005,0.01,0.001,0.01,0.005,0.005,0.005,0.02
1.0093539957798736,0.005,0.01,0.005,0.01,0.02,0.005,0.02,0.02
1.0093581233852742,0.01,0.01,0.005,0.01,0.005,0.05,0.05,0.005
1.0093596230383963,0.005,0.005,0.005,0.001,0.02,0.05,0.005,0.005
1.0093621576104583,0.001,0.005,0.001,0.005,0.05,0.05,0.02,0.05
1.0093626649181275,0.01,0.005,0.005,0.01,0.005,0.05,0.02,0.05
1.0093652720434791,0.01,0.005,0.001,0.005,0.005,0.02,0.05,0.005
1.0093657948365928,0.005,0.01,0.01,0.005,0.02,0.005,0.005,0.05
1.0093663218268134,0.01,0.01,0.001,0.001,0.05,0.02,0.02,0.005
1.0093703461445633,0.01,0.005,0.001,0.005,0.05,0.005,0.005,0.005
1.009373583710269,0.001,0.005,0.001,0.001,0.05,0.02,0.05,0.005
1.00937944209292,0.001,0.005,0.001,0.001,0.02,0.05,0.02,0.005
1.0093830765939973,0.005,0.01,0.005,0.01,0.02,0.02,0.02,0.02
1.0093850472117456,0.005,0.005,0.01,0.005,0.005,0.02,0.05,0.05
1.0093908023308242,0.005,0.01,0.005,0.001,0.005,0.02,0.005,0.005
1.0093917384911528,0.001,0.005,0.001,0.001,0.005,0.02,0.005,0.005
1.0093992821032192,0.005,0.01,0.01,0.005,0.05,0.02,0.005,0.05
1.0093996486012764,0.01,0.01,0.001,0.01,0.05,0.005,0.005,0.005
1.009402793105619,0.005,0.01,0.01,0.005,0.05,0.005,0.05,0.005
1.0094078787538268,0.01,0.01,0.001,0.001,0.02,0.05,0.05,0.005
1.0094126596605069,0.01,0.005,0.01,0.001,0.05,0.05,0.02,0.02
1.0094132167735166,0.005,0.005,0.005,0.005,0.05,0.005,0.02,0.02
1.0094218189818376,0.01,0.005,0.001,0.005,0.005,0.005,0.005,0.005
1.0094242353685103,0.01,0.01,0.001,0.001,0.005,0.02,0.005,0.005
1.0094260117032867,0.001,0.005,0.001,0.005,0.02,0.02,0.05,0.05
1.0094269108504905,0.01,0.005,0.01,0.001,0.005,0.05,0.02,0.05
1.0094270078521008,0.005,0.01,0.005,0.005,0.005,0.02,0.005,0.02
1.0094311195813515,0.005,0.005,0.01,0.001,0.05,0.005,0.02,0.005
1.0094385301966666,0.01,0.01,0.005,0.01,0.02,0.02,0.05,0.005
1.0094428053853692,0.005,0.005,0.005,0.01,0.05,0.005,0.02,0.05
1.0094452952311312,0.005,0.01,0.005,0.005,0.02,0.05,0.02,0.005
1.0094472472028593,0.01,0.005,0.005,0.01,0.05,0.005,0.02,0.05
1.009447919751202,0.01,0.01,0.001,0.01,0.05,0.02,0.02,0.005
1.0094492069612528,0.01,0.01,0.001,0.001,0.005,0.005,0.005,0.005
1.0094525501985856,0.01,0.01,0.005,0.005,0.005,0.05,0.02,0.02
1.0094541974595976,0.005,0.005,0.005,0.005,0.05,0.05,0.05,0.005
1.0094551450464981,0.01,0.01,0.001,0.001,0.02,0.05,0.02,0.05
1.0094552254558171,0.01,0.005,0.01,0.005,0.05,0.005,0.05,0.02
1.009458644423556,0.005,0.01,0.01,0.005,0.02,0.02,0.02,0.02
1.0094618449717239,0.01,0.005,0.005,0.005,0.005,0.005,0.05,0.02
1.0094657395397764,0.005,0.01,0.01,0.01,0.05,0.02,0.005,0.05
1.0094776694546326,0.01,0.005,0.005,0.01,0.05,0.02,0.02,0.05
1.0094789523586296,0.005,0.01,0.005,0.005,0.05,0.02,0.005,0.02
1.009480967271957,0.005,0.01,0.005,0.005,0.05,0.05,0.005,0.02
1.009486086209256,0.005,0.01,0.01,0.01,0.05,0.05,0.05,0.02
1.0094872534161192,0.01,0.01,0.01,0.001,0.02,0.05,0.005,0.005
1.009488888964302,0.01,0.005,0.005,0.001,0.02,0.02,0.005,0.02
1.0094902567842887,0.001,0.005,0.001,0.005,0.005,0.02,0.02,0.05
1.0094912905561169,0.005,0.01,0.01,0.001,0.02,0.05,0.005,0.05
1.0094943547289923,0.005,0.01,0.005,0.01,0.005,0.005,0.02,0.02
1.0095012996179615,0.01,0.005,0.001,0.005,0.05,0.02,0.005,0.005
1.0095019548587867,0.01,0.005,0.005,0.005,0.02,0.005,0.005,0.05
1.0095053209041547,0.001,0.005,0.001,0.001,0.05,0.02,0.005,0.005
1.009505386221776,0.005,0.01,0.01,0.005,0.02,0.005,0.02,0.005
1.0095091463228965,0.005,0.005,0.01,0.001,0.05,0.005,0.02,0.02
1.0095197361590063,0.01,0.005,0.001,0.005,0.05,0.05,0.02,0.005
1.0095199150340164,0.01,0.01,0.01,0.005,0.02,0.02,0.02,0.02
1.0095237281335032,0.005,0.01,0.001,0.005,0.005,0.02,0.02,0.005
1.0095289482364833,0.01,0.01,0.001,0.001,0.02,0.005,0.005,0.05
1.0095325572804779,0.01,0.01,0.001,0.001,0.05,0.005,0.05,0.005
1.0095336443685181,0.005,0.005,0.001,0.005,0.005,0.05,0.02,0.005
1.0095336448591463,0.005,0.01,0.01,0.01,0.02,0.05,0.05,0.02
1.0095390286643908,0.01,0.01,0.001,0.01,0.02,0.02,0.05,0.005
1.0095391231863928,0.01,0.005,0.005,0.005,0.005,0.05,0.005,0.05
1.0095402378271732,0.01,0.01,0.001,0.01,0.02,0.05,0.02,0.02
1.0095444042412192,0.01,0.005,0.005,0.005,0.02,0.05,0.005,0.05
1.0095523411925889,0.005,0.01,0.01,0.01,0.02,0.02,0.05,0.02
1.0095551251125796,0.01,0.005,0.005,0.005,0.05,0.02,0.005,0.05
1.0095715466363548,0.01,0.005,0.001,0.005,0.02,0.05,0.02,0.005
1.0095720699377049,0.005,0.01,0.005,0.005,0.05,0.005,0.005,0.02
1.009572432538238,0.001,0.005,0.005,0.001,0.02,0.02,0.05,0.05
1.0095756204452673,0.01,0.005,0.01,0.005,0.02,0.02,0.05,0.02
1.0095795856097867,0.01,0.01,0.001,0.01,0.005,0.005,0.05,0.005
1.0095834570807922,0.001,0.005,0.001,0.001,0.005,0.02,0.005,0.05
1.0095851437059888,0.01,0.005,0.005,0.01,0.02,0.005,0.005,0.05
1.0095929930353837,0.005,0.005,0.005,0.01,0.05,0.05,0.05,0.05
1.0095962553924411,0.01,0.01,0.01,0.01,0.005,0.005,0.02,0.02
1.009597990900643,0.001,0.005,0.001,0.001,0.02,0.02,0.02,0.02
1.0096005621036916,0.01,0.005,0.01,0.001,0.005,0.02,0.02,0.05
1.0096046068149647,0.01,0.005,0.01,0.01,0.005,0.005,0.05,0.05
1.009606270787828,0.005,0.005,0.01,0.005,0.005,0.005,0.02,0.05
1.0096129998139207,0.001,0.005,0.001,0.005,0.005,0.02,0.05,0.05
1.0096145711530367,0.01,0.005,0.01,0.01,0.05,0.005,0.02,0.05
1.0096180841972546,0.01,0.005,0.01,0.001,0.05,0.02,0.02,0.02
1.0096183697153218,0.01,0.01,0.005,0.005,0.005,0.05,0.005,0.02
1.0096196923488554,0.005,0.005,0.01,0.001,0.005,0.02,0.02,0.05
1.009631072470733,0.005,0.005,0.001,0.005,0.05,0.05,0.02,0.005
1.0096344745431418,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.005
1.009640683707225,0.005,0.005,0.01,0.005,0.005,0.02,0.05,0.02
1.0096447032926816,0.01,0.005,0.001,0.005,0.02,0.05,0.005,0.005
1.0096456395779279,0.01,0.01,0.01,0.01,0.02,0.05,0.02,0.02
1.0096510311971554,0.01,0.01,0.001,0.001,0.05,0.02,0.02,0.05
1.0096520735154169,0.01,0.01,0.001,0.001,0.005,0.005,0.05,0.05
1.0096532680579697,0.005,0.01,0.005,0.005,0.05,0.02,0.02,0.005
1.009658198554525,0.005,0.005,0.01,0.005,0.02,0.005,0.02,0.05
1.0096592366401151,0.005,0.01,0.005,0.01,0.05,0.005,0.05,0.02
1.009662605721433,0.005,0.01,0.005,0.005,0.05,0.05,0.02,0.005
1.0096634751245397,0.005,0.01,0.001,0.01,0.02,0.05,0.02,0.005
1.0096653446990251,0.005,0.01,0.01,0.005,0.005,0.02,0.02,0.02
1.009668208688002,0.005,0.005,0.01,0.01,0.02,0.005,0.05,0.05
1.0096808266562154,0.01,0.005,0.005,0.01,0.05,0.05,0.02,0.05
1.0096892510497824,0.01,0.01,0.001,0.001,0.005,0.05,0.005,0.05
1.0096936355810593,0.005,0.01,0.01,0.005,0.02,0.05,0.02,0.02
1.0096939446635043,0.01,0.01,0.01,0.005,0.02,0.05,0.02,0.02
1.0096998278980147,0.005,0.01,0.005,0.01,0.05,0.05,0.005,0.02
1.0097012306278657,0.005,0.005,0.01,0.001,0.005,0.02,0.02,0.005
1.0097020700801442,0.01,0.01,0.01,0.005,0.05,0.005,0.005,0.02
1.009708597001029,0.005,0.01,0.005,0.005,0.005,0.05,0.005,0.005
1.0097101250990326,0.005,0.005,0.001,0.01,0.05,0.05,0.02,0.02
1.0097285020538234,0.005,0.01,0.005,0.01,0.005,0.02,0.02,0.02
1.0097327295091876,0.005,0.005,0.005,0.01,0.005,0.05,0.05,0.05
1.0097368230585353,0.005,0.01,0.01,0.01,0.02,0.02,0.02,0.02
1.0097435142859197,0.01,0.01,0.001,0.01,0.05,0.005,0.05,0.005
1.009746534178943,0.005,0.005,0.001,0.01,0.05,0.005,0.005,0.02
1.0097598311383653,0.001,0.005,0.005,0.001,0.05,0.02,0.05,0.005
1.0097598956530565,0.005,0.01,0.005,0.001,0.05,0.02,0.005,0.005
1.0097620324249517,0.01,0.01,0.005,0.01,0.05,0.02,0.02,0.005
1.0097632527836562,0.01,0.005,0.001,0.01,0.005,0.005,0.02,0.02
1.0097746314335905,0.01,0.01,0.001,0.001,0.005,0.02,0.02,0.02
1.0097835313006864,0.005,0.01,0.01,0.001,0.005,0.005,0.005,0.005
1.0097845732930448,0.01,0.005,0.005,0.01,0.005,0.05,0.005,0.05
1.0097864120068443,0.01,0.005,0.005,0.005,0.02,0.005,0.05,0.005
1.0097870446240145,0.005,0.01,0.01,0.001,0.005,0.05,0.005,0.05
1.0097901628476469,0.005,0.01,0.01,0.001,0.05,0.005,0.005,0.05
1.0097916913120095,0.01,0.01,0.01,0.005,0.02,0.005,0.005,0.02
1.0097958015535706,0.005,0.01,0.005,0.005,0.005,0.05,0.02,0.005
1.009796939746798,0.01,0.005,0.001,0.005,0.05,0.05,0.05,0.005
1.009799600501157,0.005,0.005,0.005,0.01,0.05,0.05,0.02,0.05
1.0098089598356619,0.01,0.01,0.001,0.001,0.02,0.005,0.05,0.05
1.0098107396632594,0.01,0.005,0.005,0.005,0.05,0.005,0.05,0.005
1.0098173002861823,0.01,0.005,0.001,0.01,0.05,0.05,0.05,0.02
1.009820613599747,0.01,0.005,0.005,0.005,0.005,0.02,0.02,0.02
1.0098254324957834,0.01,0.005,0.01,0.01,0.02,0.005,0.02,0.05
1.009830544569263,0.01,0.01,0.01,0.001,0.005,0.05,0.005,0.05
1.0098307359566594,0.01,0.005,0.01,0.001,0.02,0.02,0.02,0.02
1.0098308243014138,0.005,0.01,0.005,0.01,0.05,0.005,0.02,0.02
1.0098349357972602,0.01,0.01,0.005,0.001,0.005,0.005,0.005,0.005
1.0098356443945145,0.01,0.005,0.001,0.01,0.02,0.02,0.05,0.02
1.0098372127222157,0.005,0.01,0.01,0.01,0.02,0.02,0.005,0.05
1.0098424934003933,0.01,0.005,0.001,0.01,0.005,0.02,0.05,0.02
1.0098498084501166,0.01,0.01,0.01,0.005,0.005,0.005,0.02,0.005
1.0098500436289248,0.005,0.01,0.01,0.01,0.02,0.005,0.05,0.005
1.0098508451183914,0.01,0.01,0.01,0.01,0.005,0.02,0.02,0.02
1.0098512594925375,0.01,0.01,0.005,0.005,0.05,0.05,0.005,0.005
1.0098539164538085,0.005,0.01,0.005,0.01,0.05,0.005,0.005,0.02
1.0098558426740263,0.005,0.005,0.01,0.01,0.005,0.005,0.05,0.05
1.009856501140805,0.001,0.005,0.001,0.001,0.05,0.05,0.02,0.005
1.0098612169348953,0.005,0.005,0.005,0.01,0.02,0.05,0.02,0.05
1.0098639784116474,0.005,0.005,0.001,0.01,0.005,0.05,0.02,0.02
1.009867061072015,0.01,0.01,0.001,0.005,0.05,0.05,0.05,0.005
1.009867878891086,0.005,0.01,0.005,0.01,0.02,0.005,0.02,0.005
1.0098696267793592,0.005,0.01,0.005,0.005,0.02,0.005,0.02,0.005
1.0098721900990417,0.005,0.005,0.005,0.005,0.005,0.05,0.05,0.005
1.0098832397577735,0.01,0.01,0.001,0.005,0.02,0.02,0.005,0.005
1.009885136289057,0.01,0.01,0.001,0.01,0.005,0.05,0.05,0.005
1.009885661368774,0.01,0.005,0.005,0.001,0.05,0.02,0.005,0.005
1.0098886371738638,0.005,0.005,0.01,0.001,0.005,0.02,0.02,0.02
1.0098895287401775,0.01,0.005,0.01,0.001,0.005,0.05,0.05,0.005
1.0098917642022145,0.01,0.005,0.01,0.01,0.05,0.05,0.05,0.05
1.0098923488654297,0.01,0.01,0.01,0.005,0.005,0.02,0.02,0.005
1.0098962746204247,0.01,0.01,0.005,0.001,0.005,0.02,0.005,0.05
1.0098967992235768,0.01,0.01,0.005,0.01,0.005,0.02,0.05,0.005
1.0098973450865665,0.005,0.01,0.01,0.01,0.02,0.05,0.005,0.05
1.0098978592738097,0.005,0.01,0.005,0.01,0.02,0.02,0.05,0.005
1.0099043888277133,0.001,0.005,0.001,0.001,0.005,0.005,0.005,0.005
1.009904436965373,0.01,0.005,0.01,0.005,0.02,0.02,0.02,0.05
1.0099044494974652,0.005,0.005,0.01,0.001,0.02,0.05,0.02,0.005
1.0099061567739065,0.005,0.01,0.001,0.005,0.05,0.02,0.005,0.005
1.0099088716090507,0.01,0.01,0.001,0.001,0.05,0.005,0.02,0.05
1.009911916368894,0.005,0.005,0.001,0.01,0.005,0.05,0.05,0.02
1.0099154689353333,0.001,0.005,0.001,0.001,0.05,0.005,0.02,0.005
1.00991784430263,0.005,0.005,0.01,0.01,0.05,0.02,0.05,0.05
1.009917987618999,0.001,0.005,0.005,0.001,0.005,0.02,0.05,0.02
1.009921220110545,0.001,0.005,0.005,0.001,0.005,0.005,0.05,0.005
1.0099331672093022,0.01,0.01,0.01,0.001,0.05,0.02,0.005,0.005
1.0099448850035206,0.005,0.01,0.001,0.01,0.05,0.02,0.05,0.005
1.009947726481638,0.01,0.01,0.01,0.005,0.02,0.05,0.02,0.005
1.0099485037915708,0.001,0.005,0.001,0.001,0.02,0.005,0.005,0.05
1.0099612390051116,0.005,0.005,0.01,0.001,0.005,0.05,0.02,0.02
1.0099658205437059,0.01,0.01,0.001,0.001,0.02,0.02,0.005,0.05
1.0099676382524687,0.01,0.01,0.001,0.001,0.02,0.005,0.02,0.005
1.0099703584053832,0.001,0.005,0.005,0.001,0.005,0.02,0.05,0.05
1.0099720427416263,0.005,0.01,0.01,0.001,0.005,0.005,0.005,0.05
1.0099734578643262,0.01,0.005,0.005,0.001,0.02,0.02,0.005,0.005
